co,co2,formaldehyde,humidity,pm1,pm10,pm25,temperature,timestamp
1,715,0,56,16,22,20,28,1/17/2023 0:54
1,716,0,56,17,24,22,28,1/17/2023 0:56
1,713,0,56,15,21,19,28,1/17/2023 0:58
1,703,0,56,15,21,19,28,1/17/2023 1:02
1,709,0,55,15,21,19,28,1/17/2023 1:04
1,720,0,56,16,22,20,28,1/17/2023 1:06
1,709,0,56,16,22,20,28,1/17/2023 1:08
1,705,0,56,16,22,20,28,1/17/2023 1:10
1,714,0,55,15,21,19,28,1/17/2023 1:12
1,706,0,55,15,21,19,28,1/17/2023 1:14
1,708,0,56,17,23,21,28,1/17/2023 1:16
1,714,0,56,17,23,21,28,1/17/2023 1:18
1,689,0,56,15,21,19,28,1/17/2023 1:20
1,709,0,56,15,21,19,28,1/17/2023 1:22
1,711,0,56,14,20,18,28,1/17/2023 1:24
1,703,0,56,15,21,19,28,1/17/2023 1:26
1,706,0,56,16,22,20,28,1/17/2023 1:28
1,708,0,56,16,22,20,28,1/17/2023 1:30
1,703,0,56,15,21,19,28,1/17/2023 1:32
1,703,0,56,16,22,20,28,1/17/2023 1:34
1,700,0,56,15,21,19,28,1/17/2023 1:36
1,728,0,56,15,21,19,28,1/17/2023 1:38
1,700,0,56,16,22,20,28,1/17/2023 1:40
1,700,0,56,15,21,19,28,1/17/2023 1:42
1,705,0,56,14,20,18,28,1/17/2023 1:44
1,704,0,56,17,23,21,28,1/17/2023 1:46
1,700,0,56,16,22,20,28,1/17/2023 1:48
1,699,0,56,16,22,20,28,1/17/2023 1:50
1,704,0,56,15,21,19,28,1/17/2023 1:52
1,699,0,56,15,21,19,28,1/17/2023 1:54
1,700,0,56,16,22,20,28,1/17/2023 1:56
1,699,0,56,15,21,19,28,1/17/2023 1:58
1,693,0,56,14,20,18,28,1/17/2023 2:02
1,695,0,56,14,20,18,28,1/17/2023 2:04
1,700,0,56,16,22,20,28,1/17/2023 2:06
1,699,0,56,15,21,19,28,1/17/2023 2:08
1,693,0,56,15,21,19,28,1/17/2023 2:10
1,691,0,56,15,21,19,28,1/17/2023 2:12
1,689,0,56,16,22,20,28,1/17/2023 2:14
1,699,0,56,16,22,20,28,1/17/2023 2:16
1,691,0,56,14,20,18,28,1/17/2023 2:18
1,694,0,56,13,19,17,28,1/17/2023 2:20
1,690,0,56,16,22,20,28,1/17/2023 2:22
1,691,0,56,14,20,18,28,1/17/2023 2:24
1,688,0,56,14,20,18,28,1/17/2023 2:26
1,690,0,56,15,21,19,28,1/17/2023 2:28
1,688,0,56,14,20,18,28,1/17/2023 2:30
1,956,0,56,16,22,20,28,1/17/2023 2:32
1,691,0,56,17,23,21,28,1/17/2023 2:34
1,691,0,56,17,23,21,28,1/17/2023 2:36
1,688,0,56,14,20,18,28,1/17/2023 2:38
1,684,0,56,15,21,19,28,1/17/2023 2:40
1,686,0,56,17,23,21,28,1/17/2023 2:42
1,688,0,56,15,21,19,28,1/17/2023 2:44
1,686,0,56,15,21,19,28,1/17/2023 2:46
1,688,0,56,16,22,20,28,1/17/2023 2:48
1,676,0,56,16,22,20,28,1/17/2023 2:50
1,681,0,56,16,22,20,28,1/17/2023 2:52
1,686,0,56,16,22,20,28,1/17/2023 2:54
1,683,0,56,17,23,21,28,1/17/2023 2:56
1,684,0,56,16,22,20,28,1/17/2023 2:58
1,681,0,56,17,23,21,28,1/17/2023 3:02
1,683,0,56,17,23,21,28,1/17/2023 3:04
1,683,0,56,16,22,20,28,1/17/2023 3:06
1,684,0,56,17,24,22,28,1/17/2023 3:08
1,680,0,56,16,22,20,28,1/17/2023 3:10
1,956,0,56,16,22,20,28,1/17/2023 3:12
1,681,0,56,17,23,21,28,1/17/2023 3:14
1,679,0,56,17,23,21,28,1/17/2023 3:16
1,956,0,56,17,23,21,28,1/17/2023 3:18
1,678,0,56,16,22,20,28,1/17/2023 3:20
1,678,0,56,17,24,22,28,1/17/2023 3:22
1,678,0,56,17,24,22,28,1/17/2023 3:24
1,675,0,56,17,23,21,28,1/17/2023 3:26
1,956,0,56,17,23,21,28,1/17/2023 3:28
1,670,0,56,14,20,18,28,1/17/2023 3:30
1,681,0,56,18,26,23,28,1/17/2023 3:32
1,676,0,56,17,24,22,28,1/17/2023 3:34
1,676,0,56,17,24,22,28,1/17/2023 3:36
1,671,0,56,18,26,23,28,1/17/2023 3:38
1,679,0,56,18,26,23,28,1/17/2023 3:40
1,673,0,56,17,23,21,28,1/17/2023 3:42
1,673,0,56,17,24,22,28,1/17/2023 3:44
1,679,0,56,17,23,21,28,1/17/2023 3:46
1,666,0,56,17,23,21,28,1/17/2023 3:48
1,673,0,56,17,23,21,28,1/17/2023 3:50
1,669,0,56,17,23,21,28,1/17/2023 3:52
1,666,0,56,17,23,21,28,1/17/2023 3:54
1,665,0,56,16,22,20,28,1/17/2023 3:56
1,670,0,56,17,24,22,28,1/17/2023 3:58
1,670,0,56,18,26,23,28,1/17/2023 4:02
1,668,0,56,20,28,25,28,1/17/2023 4:04
1,675,0,56,17,24,22,28,1/17/2023 4:06
1,665,0,56,17,24,22,28,1/17/2023 4:08
1,643,0,56,17,24,22,28,1/17/2023 4:10
1,669,0,56,17,24,22,28,1/17/2023 4:12
1,668,0,56,18,26,23,28,1/17/2023 4:14
1,666,0,56,17,24,22,28,1/17/2023 4:16
1,669,0,56,17,24,22,28,1/17/2023 4:18
1,666,0,56,18,26,23,28,1/17/2023 4:20
1,654,0,56,20,28,25,28,1/17/2023 4:22
1,671,0,56,18,26,23,28,1/17/2023 4:24
1,665,0,56,18,26,23,28,1/17/2023 4:26
1,681,0,56,18,26,23,28,1/17/2023 4:28
1,674,0,56,20,28,25,28,1/17/2023 4:30
1,659,0,56,18,26,23,28,1/17/2023 4:32
1,660,0,56,18,26,23,28,1/17/2023 4:34
1,651,0,56,18,26,23,28,1/17/2023 4:36
1,653,0,56,18,26,23,28,1/17/2023 4:38
1,676,0,56,19,27,24,28,1/17/2023 4:40
1,664,0,56,20,28,25,28,1/17/2023 4:42
1,661,0,56,17,25,22,28,1/17/2023 4:44
1,663,0,56,19,27,24,28,1/17/2023 4:46
1,660,0,56,19,27,24,28,1/17/2023 4:48
1,663,0,56,20,28,25,28,1/17/2023 4:50
1,685,0,56,18,26,23,28,1/17/2023 4:52
1,655,0,56,17,24,22,28,1/17/2023 4:54
1,659,0,56,18,26,23,28,1/17/2023 4:56
1,666,0,56,21,29,26,28,1/17/2023 4:58
1,656,0,56,20,28,25,28,1/17/2023 5:02
1,660,0,56,21,29,26,28,1/17/2023 5:04
1,659,0,56,21,29,26,28,1/17/2023 5:06
1,663,0,56,21,29,26,28,1/17/2023 5:08
1,658,0,56,19,27,24,28,1/17/2023 5:10
1,656,0,56,20,28,25,28,1/17/2023 5:12
1,658,0,56,19,27,24,28,1/17/2023 5:14
1,659,0,56,20,28,25,28,1/17/2023 5:16
1,655,0,56,20,28,25,28,1/17/2023 5:18
1,654,0,56,19,27,24,28,1/17/2023 5:20
1,655,0,56,20,28,25,28,1/17/2023 5:22
1,656,0,56,21,29,26,28,1/17/2023 5:24
1,655,0,56,21,29,26,28,1/17/2023 5:26
1,659,0,56,19,27,24,28,1/17/2023 5:28
1,651,0,56,21,29,26,28,1/17/2023 5:30
1,655,0,56,19,27,24,28,1/17/2023 5:32
1,659,0,56,20,28,25,28,1/17/2023 5:34
1,644,0,56,22,30,27,28,1/17/2023 5:36
1,660,0,56,20,28,25,28,1/17/2023 5:38
1,653,0,56,21,29,26,28,1/17/2023 5:40
1,654,0,56,21,29,26,28,1/17/2023 5:42
1,654,0,56,21,29,26,28,1/17/2023 5:44
1,653,0,56,19,27,24,28,1/17/2023 5:46
1,641,0,56,20,28,25,28,1/17/2023 5:48
1,648,0,56,20,28,25,28,1/17/2023 5:50
1,655,0,56,20,28,25,28,1/17/2023 5:52
1,660,0,56,20,28,25,28,1/17/2023 5:54
1,655,0,56,19,27,24,28,1/17/2023 5:56
1,651,0,56,22,31,28,28,1/17/2023 5:58
1,651,0,56,21,29,26,28,1/17/2023 6:02
1,655,0,56,19,27,24,28,1/17/2023 6:04
1,643,0,56,22,30,27,28,1/17/2023 6:06
1,656,0,56,20,28,25,28,1/17/2023 6:08
1,654,0,56,22,31,28,28,1/17/2023 6:10
1,654,0,56,22,30,27,28,1/17/2023 6:12
1,654,0,56,22,31,28,28,1/17/2023 6:14
1,648,0,56,20,28,25,28,1/17/2023 6:16
1,649,0,56,20,28,25,28,1/17/2023 6:18
1,650,0,56,21,29,26,28,1/17/2023 6:20
1,654,0,56,22,30,27,28,1/17/2023 6:22
1,654,0,56,22,30,27,28,1/17/2023 6:24
1,658,0,56,20,28,25,28,1/17/2023 6:26
1,653,0,56,20,28,25,28,1/17/2023 6:28
1,654,0,56,22,30,27,28,1/17/2023 6:30
1,650,0,56,22,30,27,28,1/17/2023 6:32
1,660,0,56,21,29,26,28,1/17/2023 6:34
1,648,0,57,21,29,26,28,1/17/2023 6:36
1,653,0,57,22,30,27,28,1/17/2023 6:38
1,656,0,56,22,30,27,28,1/17/2023 6:40
1,649,0,56,22,31,28,28,1/17/2023 6:42
1,654,0,56,22,30,27,28,1/17/2023 6:44
1,655,0,56,23,32,29,28,1/17/2023 6:46
1,650,0,56,22,30,27,28,1/17/2023 6:48
1,645,0,56,24,34,30,28,1/17/2023 6:50
1,648,0,56,28,39,35,28,1/17/2023 6:52
1,640,0,56,31,43,38,28,1/17/2023 6:54
1,645,0,56,29,40,36,28,1/17/2023 6:56
1,639,0,56,31,43,38,28,1/17/2023 6:58
1,649,0,56,31,44,39,28,1/17/2023 7:02
1,645,0,56,30,41,37,28,1/17/2023 7:04
1,649,0,55,31,44,39,28,1/17/2023 7:06
1,643,0,55,31,43,38,28,1/17/2023 7:08
1,641,0,55,31,44,39,28,1/17/2023 7:10
1,644,0,55,31,44,39,28,1/17/2023 7:12
1,644,0,55,31,44,39,28,1/17/2023 7:14
1,655,0,55,26,37,33,28,1/17/2023 7:16
1,649,0,55,26,36,32,28,1/17/2023 7:18
1,658,0,54,26,36,32,28,1/17/2023 7:20
1,651,0,53,25,35,31,28,1/17/2023 7:22
1,655,0,53,26,36,32,28,1/17/2023 7:24
1,671,0,53,26,36,32,28,1/17/2023 7:26
1,675,0,54,25,35,31,28,1/17/2023 7:28
1,669,0,54,25,35,31,28,1/17/2023 7:30
1,675,0,55,25,35,31,28,1/17/2023 7:32
1,670,0,55,26,36,32,28,1/17/2023 7:34
1,675,0,56,25,35,31,28,1/17/2023 7:36
1,666,0,56,22,31,28,28,1/17/2023 7:38
1,670,0,56,23,32,29,28,1/17/2023 7:40
1,668,0,55,22,31,28,28,1/17/2023 7:42
1,671,0,55,22,31,28,28,1/17/2023 7:44
1,678,0,54,21,29,26,28,1/17/2023 7:46
1,676,0,54,20,28,25,26,1/17/2023 7:48
1,670,0,54,22,30,27,26,1/17/2023 7:50
1,676,0,55,20,28,25,26,1/17/2023 7:52
1,680,0,55,23,32,29,26,1/17/2023 7:54
1,674,0,56,21,29,26,26,1/17/2023 7:56
1,696,0,56,20,28,25,26,1/17/2023 7:58
1,695,0,56,21,29,26,26,1/17/2023 8:02
1,699,0,56,21,29,26,26,1/17/2023 8:04
1,699,0,56,21,29,26,26,1/17/2023 8:06
1,704,0,55,21,29,26,28,1/17/2023 8:08
1,713,0,54,20,28,25,28,1/17/2023 8:10
1,716,0,54,19,27,24,28,1/17/2023 8:12
1,718,0,54,19,27,24,28,1/17/2023 8:14
1,723,0,55,19,27,24,28,1/17/2023 8:16
1,769,0,55,19,27,24,28,1/17/2023 8:18
1,760,0,55,18,26,23,26,1/17/2023 8:20
1,725,0,55,19,27,24,28,1/17/2023 8:22
1,745,0,55,17,24,22,28,1/17/2023 8:24
1,753,0,55,18,26,23,28,1/17/2023 8:26
1,763,0,55,20,28,25,28,1/17/2023 8:28
1,755,0,54,17,24,22,28,1/17/2023 8:30
1,751,0,54,17,23,21,28,1/17/2023 8:32
1,775,0,55,17,23,21,28,1/17/2023 8:34
1,780,0,55,16,22,20,28,1/17/2023 8:36
1,788,0,56,16,22,20,26,1/17/2023 8:38
1,806,0,56,17,23,21,26,1/17/2023 8:40
1,825,0,56,17,23,21,26,1/17/2023 8:42
1,821,0,56,17,24,22,26,1/17/2023 8:44
1,819,0,55,17,24,22,26,1/17/2023 8:46
1,809,0,54,17,23,21,28,1/17/2023 8:48
1,819,0,54,15,21,19,28,1/17/2023 8:50
1,809,0,54,14,20,18,28,1/17/2023 8:52
1,811,0,54,17,23,21,28,1/17/2023 8:54
1,818,0,55,15,21,19,28,1/17/2023 8:56
1,830,0,55,17,23,21,28,1/17/2023 8:58
1,826,0,56,15,21,19,28,1/17/2023 9:02
1,843,0,56,15,21,19,28,1/17/2023 9:04
1,831,0,56,14,20,18,26,1/17/2023 9:06
1,833,0,56,13,19,17,26,1/17/2023 9:08
1,844,0,55,15,21,19,26,1/17/2023 9:10
1,850,0,56,14,20,18,26,1/17/2023 9:12
1,845,0,56,15,21,19,26,1/17/2023 9:14
1,845,0,56,15,21,19,26,1/17/2023 9:16
1,846,0,56,15,21,19,26,1/17/2023 9:18
1,846,0,56,14,20,18,26,1/17/2023 9:20
1,856,0,57,15,21,19,26,1/17/2023 9:22
1,850,0,56,15,21,19,26,1/17/2023 9:24
1,858,0,56,15,21,19,26,1/17/2023 9:26
1,861,0,55,14,20,18,26,1/17/2023 9:28
1,861,0,55,13,18,16,26,1/17/2023 9:30
1,865,0,55,15,21,19,26,1/17/2023 9:32
1,863,0,56,13,19,17,26,1/17/2023 9:34
1,873,0,56,13,18,16,26,1/17/2023 9:36
1,885,0,56,13,18,16,26,1/17/2023 9:38
1,866,0,56,12,17,15,26,1/17/2023 9:40
1,888,0,56,13,19,17,26,1/17/2023 9:42
1,890,0,55,12,17,15,26,1/17/2023 9:44
1,899,0,55,13,18,16,26,1/17/2023 9:46
1,904,0,56,13,19,17,26,1/17/2023 9:48
1,886,0,56,12,17,15,26,1/17/2023 9:50
1,925,0,56,12,17,15,26,1/17/2023 9:52
1,885,0,56,12,17,15,26,1/17/2023 9:54
1,879,0,56,12,17,15,26,1/17/2023 9:56
1,890,0,55,13,18,16,26,1/17/2023 9:58
1,883,0,55,12,17,15,26,1/17/2023 10:02
1,870,0,55,13,18,16,26,1/17/2023 10:04
1,886,0,55,13,18,16,26,1/17/2023 10:06
1,893,0,55,12,17,15,28,1/17/2023 10:08
1,896,0,55,12,17,15,28,1/17/2023 10:10
1,894,0,55,12,17,15,28,1/17/2023 10:12
1,890,0,55,13,18,16,28,1/17/2023 10:14
1,899,0,56,12,17,15,28,1/17/2023 10:16
1,908,0,55,13,18,16,28,1/17/2023 10:18
1,860,0,55,12,17,15,28,1/17/2023 10:20
1,874,0,55,13,18,16,28,1/17/2023 10:22
1,923,0,54,13,18,16,28,1/17/2023 10:24
1,914,0,54,11,15,14,28,1/17/2023 10:26
1,906,0,54,10,14,13,28,1/17/2023 10:28
1,919,0,54,12,17,15,28,1/17/2023 10:30
1,916,0,55,11,15,14,28,1/17/2023 10:32
1,926,0,55,11,15,14,28,1/17/2023 10:34
1,923,0,55,13,18,16,28,1/17/2023 10:36
1,911,0,55,11,15,14,28,1/17/2023 10:38
1,935,0,55,12,17,15,28,1/17/2023 10:40
1,930,0,55,11,15,14,28,1/17/2023 10:42
1,941,0,55,11,15,14,28,1/17/2023 10:44
1,946,0,55,11,15,14,28,1/17/2023 10:46
1,944,0,55,11,15,14,28,1/17/2023 10:48
1,939,0,54,10,14,13,28,1/17/2023 10:50
1,950,0,55,12,17,15,28,1/17/2023 10:52
1,963,0,55,11,15,14,26,1/17/2023 10:54
1,964,0,55,11,15,14,26,1/17/2023 10:56
1,970,0,55,11,15,14,26,1/17/2023 10:58
1,960,0,56,10,14,13,26,1/17/2023 11:02
1,969,0,56,10,14,13,26,1/17/2023 11:04
1,973,0,56,10,14,13,26,1/17/2023 11:06
1,970,0,55,11,15,14,26,1/17/2023 11:08
1,965,0,55,12,17,15,26,1/17/2023 11:10
1,971,0,54,10,14,13,26,1/17/2023 11:12
1,985,0,54,10,14,13,26,1/17/2023 11:14
1,971,0,54,11,15,14,26,1/17/2023 11:16
1,964,0,54,11,15,14,28,1/17/2023 11:18
1,965,0,54,12,17,15,28,1/17/2023 11:20
1,998,0,55,10,14,13,28,1/17/2023 11:22
1,964,0,55,11,15,14,28,1/17/2023 11:24
1,990,0,56,12,17,15,28,1/17/2023 11:26
1,960,0,56,11,15,14,26,1/17/2023 11:28
1,946,0,56,11,15,14,26,1/17/2023 11:30
1,949,0,55,11,15,14,26,1/17/2023 11:32
1,976,0,54,11,15,14,26,1/17/2023 11:34
1,929,0,54,10,14,13,26,1/17/2023 11:36
1,973,0,54,10,15,13,26,1/17/2023 11:38
1,910,0,54,10,14,13,26,1/17/2023 11:40
1,928,0,54,11,15,14,26,1/17/2023 11:42
1,954,0,55,11,15,14,26,1/17/2023 11:44
1,930,0,55,11,15,14,28,1/17/2023 11:46
1,935,0,55,10,14,13,26,1/17/2023 11:48
1,951,0,55,12,17,15,28,1/17/2023 11:50
1,936,0,55,9,13,12,26,1/17/2023 11:52
1,936,0,55,12,17,15,28,1/17/2023 11:54
1,944,0,54,12,17,15,28,1/17/2023 11:56
1,939,0,54,10,14,13,26,1/17/2023 11:58
1,933,0,54,11,16,14,26,1/17/2023 12:02
1,926,0,55,11,15,14,26,1/17/2023 12:04
1,935,0,55,10,14,13,26,1/17/2023 12:06
1,938,0,55,11,15,14,26,1/17/2023 12:08
1,941,0,55,11,15,14,26,1/17/2023 12:10
1,936,0,55,9,13,12,26,1/17/2023 12:12
1,909,0,54,12,17,15,28,1/17/2023 12:14
1,934,0,54,11,15,14,28,1/17/2023 12:16
1,921,0,53,12,17,15,28,1/17/2023 12:18
1,916,0,53,10,14,13,28,1/17/2023 12:20
1,919,0,54,12,17,15,28,1/17/2023 12:22
1,931,0,54,12,17,15,28,1/17/2023 12:24
1,930,0,55,12,17,15,26,1/17/2023 12:26
1,925,0,55,12,17,15,26,1/17/2023 12:28
1,933,0,55,12,17,15,26,1/17/2023 12:30
1,928,0,55,12,17,15,26,1/17/2023 12:32
1,935,0,55,12,17,15,26,1/17/2023 12:34
1,914,0,55,10,14,13,28,1/17/2023 12:36
1,950,0,54,11,15,14,28,1/17/2023 12:38
1,935,0,54,10,14,13,28,1/17/2023 12:40
1,938,0,53,10,14,13,26,1/17/2023 12:42
1,915,0,54,10,14,13,26,1/17/2023 12:44
1,949,0,54,11,15,14,26,1/17/2023 12:46
1,920,0,55,11,15,14,26,1/17/2023 12:48
1,925,0,56,11,15,14,26,1/17/2023 12:50
1,918,0,56,10,14,13,26,1/17/2023 12:52
1,910,0,57,12,17,15,26,1/17/2023 12:54
1,918,0,56,11,15,14,26,1/17/2023 12:56
1,906,0,56,11,15,14,26,1/17/2023 12:58
1,905,0,56,11,15,14,26,1/17/2023 13:02
1,914,0,56,12,17,15,26,1/17/2023 13:04
1,908,0,55,11,15,14,26,1/17/2023 13:06
1,911,0,56,10,14,13,26,1/17/2023 13:08
1,913,0,56,11,15,14,26,1/17/2023 13:10
1,913,0,56,11,15,14,26,1/17/2023 13:12
1,921,0,56,11,15,14,26,1/17/2023 13:14
1,933,0,56,12,17,15,26,1/17/2023 13:16
1,938,0,55,10,14,13,26,1/17/2023 13:18
1,905,0,55,11,15,14,26,1/17/2023 13:20
1,936,0,55,12,17,15,26,1/17/2023 13:22
1,953,0,55,11,15,14,26,1/17/2023 13:24
1,938,0,55,12,17,15,26,1/17/2023 13:26
1,931,0,55,10,14,13,26,1/17/2023 13:28
1,938,0,55,10,14,13,26,1/17/2023 13:30
1,925,0,55,11,15,14,26,1/17/2023 13:32
1,946,0,56,11,15,14,26,1/17/2023 13:34
1,949,0,56,12,17,15,26,1/17/2023 13:36
1,954,0,56,10,14,13,26,1/17/2023 13:38
1,955,0,56,12,17,15,26,1/17/2023 13:40
1,954,0,56,11,15,14,26,1/17/2023 13:42
1,944,0,56,10,14,13,26,1/17/2023 13:44
1,956,0,56,11,15,14,26,1/17/2023 13:46
1,951,0,56,10,14,13,26,1/17/2023 13:48
1,953,0,56,13,18,16,26,1/17/2023 13:50
1,950,0,56,11,15,14,26,1/17/2023 13:52
1,940,0,57,13,18,16,26,1/17/2023 13:54
1,950,0,57,11,15,14,26,1/17/2023 13:56
1,959,0,57,10,14,13,26,1/17/2023 13:58
1,913,0,56,11,15,14,26,1/17/2023 14:02
1,938,0,56,10,14,13,26,1/17/2023 14:04
1,941,0,56,11,15,14,26,1/17/2023 14:06
1,938,0,56,12,17,15,26,1/17/2023 14:08
1,891,0,56,11,15,14,26,1/17/2023 14:10
1,939,0,56,11,15,14,26,1/17/2023 14:12
1,936,0,57,11,15,14,30,1/17/2023 14:14
1,898,0,57,12,17,15,26,1/17/2023 14:16
1,893,0,57,11,15,14,26,1/17/2023 14:18
1,909,0,57,12,17,15,26,1/17/2023 14:20
1,894,0,57,12,17,15,26,1/17/2023 14:22
1,898,0,57,11,15,14,26,1/17/2023 14:24
1,901,0,56,11,15,14,26,1/17/2023 14:26
1,893,0,55,10,14,13,26,1/17/2023 14:28
1,906,0,55,11,15,14,26,1/17/2023 14:30
1,896,0,56,10,14,13,26,1/17/2023 14:32
1,885,0,56,11,15,14,26,1/17/2023 14:34
1,891,0,56,12,17,15,26,1/17/2023 14:36
1,904,0,56,13,18,16,26,1/17/2023 14:38
1,908,0,56,12,17,15,26,1/17/2023 14:40
1,888,0,56,11,15,14,26,1/17/2023 14:42
1,899,0,56,13,18,16,26,1/17/2023 14:44
1,871,0,55,12,17,15,26,1/17/2023 14:46
1,880,0,55,12,17,15,28,1/17/2023 14:48
1,874,0,54,12,17,15,28,1/17/2023 14:50
1,870,0,54,13,18,16,26,1/17/2023 14:52
1,899,0,54,13,18,16,28,1/17/2023 14:54
1,858,0,54,11,15,14,28,1/17/2023 14:56
1,869,0,54,11,15,14,28,1/17/2023 14:58
1,865,0,55,12,17,15,28,1/17/2023 15:02
1,860,0,56,11,15,14,26,1/17/2023 15:04
1,855,0,56,13,18,16,26,1/17/2023 15:06
1,855,0,57,12,17,15,26,1/17/2023 15:12
1,860,0,57,12,17,15,26,1/17/2023 15:14
1,858,0,56,12,17,15,26,1/17/2023 15:16
1,856,0,56,13,18,16,26,1/17/2023 15:18
1,884,0,55,11,15,14,26,1/17/2023 15:20
1,844,0,55,12,17,15,26,1/17/2023 15:22
1,845,0,55,13,18,16,26,1/17/2023 15:24
1,845,0,55,13,18,16,26,1/17/2023 15:26
1,866,0,56,13,19,17,26,1/17/2023 15:28
1,871,0,56,12,17,15,26,1/17/2023 15:30
1,849,0,57,11,15,14,26,1/17/2023 15:32
1,846,0,57,11,15,14,26,1/17/2023 15:34
1,839,0,57,12,17,15,26,1/17/2023 15:36
1,846,0,57,11,15,14,26,1/17/2023 15:38
1,851,0,57,11,15,14,26,1/17/2023 15:40
1,848,0,57,11,15,14,26,1/17/2023 15:42
1,863,0,56,12,17,15,26,1/17/2023 15:44
1,848,0,55,13,18,16,26,1/17/2023 15:46
1,836,0,55,13,18,16,26,1/17/2023 15:48
1,835,0,55,12,17,15,26,1/17/2023 15:50
1,833,0,56,13,18,16,26,1/17/2023 15:52
1,840,0,56,11,15,14,26,1/17/2023 15:54
1,829,0,57,12,17,15,30,1/17/2023 15:56
1,828,0,57,13,18,16,30,1/17/2023 15:58
1,828,0,57,12,17,15,30,1/17/2023 16:02
1,828,0,57,12,17,15,26,1/17/2023 16:04
1,828,0,56,12,17,15,26,1/17/2023 16:06
1,833,0,56,11,15,14,26,1/17/2023 16:08
1,861,0,56,12,17,15,26,1/17/2023 16:10
1,865,0,56,13,19,17,26,1/17/2023 16:12
1,876,0,56,11,15,14,26,1/17/2023 16:14
1,863,0,56,11,15,14,26,1/17/2023 16:16
1,873,0,55,11,15,14,26,1/17/2023 16:18
1,901,0,55,10,14,13,28,1/17/2023 16:20
1,935,0,54,10,14,13,28,1/17/2023 16:22
1,925,0,53,11,15,14,28,1/17/2023 16:24
1,935,0,53,11,15,14,28,1/17/2023 16:26
1,924,0,52,12,17,15,28,1/17/2023 16:28
1,931,0,52,12,17,15,28,1/17/2023 16:30
1,948,0,52,12,17,15,28,1/17/2023 16:32
1,964,0,53,12,17,15,28,1/17/2023 16:34
1,914,0,53,13,18,16,28,1/17/2023 16:36
1,890,0,53,11,15,14,28,1/17/2023 16:38
1,883,0,53,11,15,14,28,1/17/2023 16:40
1,869,0,53,11,15,14,28,1/17/2023 16:42
1,883,0,52,11,15,14,28,1/17/2023 16:44
1,878,0,52,12,17,15,28,1/17/2023 16:46
1,878,0,52,12,17,15,28,1/17/2023 16:48
1,870,0,52,11,15,14,28,1/17/2023 16:50
1,869,0,51,12,17,15,28,1/17/2023 16:52
1,875,0,51,12,17,15,28,1/17/2023 16:54
1,888,0,51,12,17,15,29,1/17/2023 16:56
1,924,0,51,10,14,13,29,1/17/2023 16:58
1,903,0,51,12,17,15,29,1/17/2023 17:02
1,901,0,51,12,17,15,29,1/17/2023 17:04
1,903,0,51,12,17,15,29,1/17/2023 17:06
1,909,0,51,12,17,15,29,1/17/2023 17:08
1,908,0,51,11,15,14,29,1/17/2023 17:10
1,920,0,51,12,17,15,29,1/17/2023 17:12
1,906,0,51,12,17,15,29,1/17/2023 17:14
1,913,0,51,11,15,14,29,1/17/2023 17:16
1,911,0,51,12,17,15,29,1/17/2023 17:18
1,906,0,51,12,17,15,29,1/17/2023 17:20
1,915,0,52,12,17,15,29,1/17/2023 17:22
1,919,0,52,12,17,15,28,1/17/2023 17:24
1,911,0,52,12,17,15,28,1/17/2023 17:26
1,914,0,52,13,18,16,28,1/17/2023 17:28
1,916,0,52,13,18,16,28,1/17/2023 17:30
1,916,0,52,12,17,15,28,1/17/2023 17:32
1,916,0,53,13,18,16,28,1/17/2023 17:34
1,910,0,53,11,15,14,28,1/17/2023 17:36
1,915,0,53,13,19,17,28,1/17/2023 17:38
1,910,0,53,13,19,17,28,1/17/2023 17:40
1,915,0,53,13,18,16,28,1/17/2023 17:42
1,908,0,53,13,18,16,28,1/17/2023 17:44
1,915,0,53,15,21,19,28,1/17/2023 17:46
1,910,0,53,13,19,17,28,1/17/2023 17:48
1,919,0,53,12,17,15,28,1/17/2023 17:50
1,914,0,54,13,19,17,28,1/17/2023 17:52
1,914,0,54,13,18,16,28,1/17/2023 17:54
1,914,0,54,13,19,17,28,1/17/2023 17:56
1,920,0,54,13,19,17,28,1/17/2023 17:58
1,911,0,54,13,19,17,28,1/17/2023 18:02
1,916,0,54,13,19,17,28,1/17/2023 18:04
1,916,0,54,12,17,15,28,1/17/2023 18:06
1,916,0,54,13,18,16,28,1/17/2023 18:08
1,920,0,54,14,20,18,28,1/17/2023 18:10
1,920,0,54,13,18,16,28,1/17/2023 18:12
1,916,0,54,13,19,17,28,1/17/2023 18:14
1,915,0,54,13,19,17,28,1/17/2023 18:16
1,908,0,54,14,20,18,28,1/17/2023 18:18
1,919,0,54,12,17,15,28,1/17/2023 18:20
1,920,0,54,13,19,17,28,1/17/2023 18:22
1,924,0,54,13,19,17,28,1/17/2023 18:24
1,914,0,54,14,20,18,28,1/17/2023 18:26
1,896,0,54,13,19,17,28,1/17/2023 18:28
1,893,0,54,13,19,17,28,1/17/2023 18:30
1,903,0,54,13,18,16,28,1/17/2023 18:32
1,911,0,54,12,17,15,28,1/17/2023 18:34
1,905,0,54,13,19,17,28,1/17/2023 18:36
1,910,0,54,14,20,18,28,1/17/2023 18:38
1,905,0,54,13,19,17,28,1/17/2023 18:40
1,910,0,54,15,21,19,28,1/17/2023 18:42
1,900,0,54,13,19,17,28,1/17/2023 18:44
1,900,0,54,13,19,17,28,1/17/2023 18:46
